ID,BINTYPE,STREETNAME,COMMENTS,ASHTRAY,DIRECTION,X,Y,NEIGHBOURH,WARD,INSTALL
3451,Derby Slimline,Lanark Road,Outside St Margarets Court,Yes,WB,0.00,0.00,South West,Pentland Hills,
3452,Half Edinburgh,Lanark Road,By bench outside RBS on corner of Baberton Avenue,No,EB,0.00,0.00,South West,Pentland Hills,
3453,Derby Slimline,Lanark Road,By bus Shelter outside RBS on corner of Baberton Avenue,Yes,EB,0.00,0.00,South West,Pentland Hills,
3454,Derby Slimline,Lanark Road,Outside the Pentland Fry No. 537,No,WB,0.00,0.00,South West,Pentland Hills,
3455,Derby Slimline,Lanark Road,At Juniperlee,Yes,EB,0.00,0.00,South West,Pentland Hills,
3457,Half Edinburgh,Lanark Road West,On junction of Kirkgate,No,WB,0.00,0.00,South West,Pentland Hills,
3458,Derby Slimline,Lanark Road West,Outside Bank of Scotland opposite Kirkgate,Yes,EB,0.00,0.00,South West,Pentland Hills,
3459,Derby Slimline,Lanark Road West,Opposite BOS before Kirkgate,Yes,WB,0.00,0.00,South West,Pentland Hills,
3460,Derby Slimline,Lanark Road West,At bus stop outside No. 104,Yes,EB,0.00,0.00,South West,Pentland Hills,
3461,Derby Slimline,Lanark Road,At footpath opposite Garage,Yes,EB,0.00,0.00,South West,Pentland Hills,
3462,Derby Slimline,Lanark Road,At bus stop outside No. 32,Yes,EB,0.00,0.00,South West,Pentland Hills,
3463,Derby Slimline,Lanark Road,Outside 589 Scottish Hockey,Yes,WB,0.00,0.00,South West,Pentland Hills,
3464,Derby Slimline,Lanark Road,Outside No. 682 at bus stop,Yes,EB,0.00,0.00,South West,Pentland Hills,
3465,Derby Slimline,Lanark Road,Bus stop before Woodhall view,Yes,WB,0.00,0.00,South West,Pentland Hills,
3466,Derby Slimline,Lanark Road,Bus stop after Foulis Crescent,Yes,EB,0.00,0.00,South West,Pentland Hills,
3467,Half Edinburgh,Wester Hailes Road,At bus stopm after Viewforth Road,No,NB,0.00,0.00,South West,Pentland Hills,
3468,Barnsley,Clovenstone Park,On grassed area opposite,No,EB,0.00,0.00,South West,Pentland Hills,
3469,Derby Auto Slimline,Clovenstone Drive,At bus terminus opposite No. 24,Yes,EB,0.00,0.00,South West,Pentland Hills,
3471,Derby Auto Slimline,Craigmillar Park,Outside Travel lodge,Yes,SB,0.00,0.00,South,Southside/Newington,
3472,Wybone,Queensferry Road,At bus stop outside Cramond Brig,Yes,SB,0.00,0.00,West,Almond,
3473,Derby Slimline,High Riggs,,Yes,SB,0.00,0.00,CC,CC,
3474,Derby Slimline,High Riggs,Outside No. 18,Yes,SB,0.00,0.00,CC,CC,
3475,Derby Slimline,High Riggs,,Yes,SB,0.00,0.00,CC,CC,
3476,Derby Slimline,Biggar Road,At bus stop opposite Swanston Drive,Yes,SB,0.00,0.00,South West,Colinton/Fairmilehead,
3477,Derby Slimline,Comiston Road,Outside BOS t  Buckstone Terrace,Yes,NB,0.00,0.00,South West,Colinton/Fairmilehead,
3478,Wybone,South Gyle Access,Beside Lamppost SMC 24,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3479,Wybone,South Gyle Crescent,At lamppost 28BA,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3480,Wybone,South Gyle Crescent,At Lamppost SME 8,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3481,Wybone,South Gyle Industrial Estate,Outside Clock Tower,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
3482,Wybone,South Gyle Access,At lamppost SMC 16,Yes,NB,0.00,0.00,West,Drum Brae/Gyle,
3483,Wybone,South Gyle Access,At lamppost SMC 13,Yes,SB,0.00,0.00,West,Drum Brae/Gyle,
3484,Derby Auto Slimline,St Johns Road,"Outside 89, David Loyd Tennis Club",Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
3485,Derby Auto Slimline,St Johns Road,Outside 183 Bed Shed,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
3486,Derby Auto Slimline,Morningside Drive,Outside 112 at Bus Shelter,Yes,EB,0.00,0.00,South,Meadows/Morningside,
3487,Derby Auto Slimline,Morningside Drive,Outside 115 at Bus Sheter,Yes,WB,0.00,0.00,South,Meadows/Morningside,
3490,Derby Auto Slimline,Colinton Road,At bus Shelter outside 213,Yes,SB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
3491,Derby Auto Slimline,Polworth Terrace,Outside Church at Bus Shelter,Yes,NB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
3492,Derby Auto Slimline,Polworth Terrace,Outside 85 at Bus Shelter,Yes,SB,0.00,0.00,South,Meadows/Morningside,
3493,Derby Auto Slimline,Polworth Terrace,At Bus Shelter outside 76,Yes,NB,0.00,0.00,South,Meadows/Morningside,
3494,Derby Auto Slimline,Gray's Loan,At Bus Shelter Outside 10,Yes,WB,0.00,0.00,South,Meadows/Morningside,
3495,Derby Auto Slimline,Gray's Loan,At Bus Shelter opposite 10,Yes,EB,0.00,0.00,South,Meadows/Morningside,
3496,Derby Auto Slimline,Colinton Road,At Bus Shelter opposite 8,Yes,WB,0.00,0.00,South,Meadows/Morningside,
3497,Derby Auto Slimline,Morningside Road,Outsidee 59 at Bus Shelter,Yes,SB,0.00,0.00,South,Meadows/Morningside,
3498,Derby Auto Slimline,Craighouse Road,At Bus Shelter opposite 3,Yes,NB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
3499,Derby Auto Slimline,Craighouse Gardens,At Bus Shelter outside 40,Yes,EB,0.00,0.00,South,Meadows/Morningside,
3500,Derby Auto Slimline,Balcares Street,At Bus Shelter opposite number 5,Yes,EB,0.00,0.00,South,Meadows/Morningside,
3501,Wybone,Colinton Road,Outside 84 at Bus Shelter,Yes,NB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
3502,Derby Auto Slimline,Colinton Road,At Bus Shelter Outside 208,Yes,NB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
3503,Derby Auto Slimline,Colinton Road,At Bus Shelter opposite 290,Yes,WB,0.00,0.00,South West,Colinton/Fairmilehead,
3504,Derby Auto Slimline,Woodhall Road,At Bus Shelter opposite 53,Yes,EB,0.00,0.00,South West,Colinton/Fairmilehead,
3505,Derby Auto Slimline,Woodhall Road,At Bus Shelter opposite Fennilaw Avenue,Yes,EB,0.00,0.00,South West,Colinton/Fairmilehead,
3506,Derby Auto Slimline,Lanark Road,At Bus Shelter outside 59,Yes,SB,0.00,0.00,South West,Pentland Hills,
3507,Derby Auto Slimline,Colinton Road,At Bus Shelter outside the Kilted Pig,Yes,WB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
3508,Derby Auto Slimline,Clovenstone Drive ???,Outside number 26 At Bus Shelter,Yes,EB,0.00,0.00,South West,Pentland Hills,
3509,Wybone,Bavelaw Road,At Bus Shelter opposite 41,Yes,NB,0.00,0.00,South West,Pentland Hills,
3510,Derby Auto Slimline,Cockburn Crescent,At Bus Shelter outside number 56,Yes,EB,0.00,0.00,South West,Pentland Hills,
3511,Derby Auto Slimline,Earl Grey Street,Outside Tesco Direct,Yes,NB,0.00,0.00,CC,CC,
3512,Derby Auto Slimline,Earl Grey Street,Outside omni furnishing shops,Yes,NB,0.00,0.00,CC,CC,
3513,Derby Auto Slimline,Cockburn Crescent,At Bus Shelter outside 74,Yes,EB,0.00,0.00,South West,Pentland Hills,
3514,Derby Auto Slimline,Cockburn Crescent,At Bus Shelter outside 148,Yes,SB,0.00,0.00,South West,Pentland Hills,
3516,Derby Auto Slimline,Johnsburn Road,At Bus Shelter outside 13,Yes,WB,0.00,0.00,South West,Pentland Hills,
3517,Derby Slimline,Lanark Road West,Outside number 436 at Bus Shelter,Yes,EB,0.00,0.00,South West,Pentland Hills,
3518,Wybone,South Gyle Crescent,At Bus Shelter outside 17,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3519,Wybone,South Gyle Crescent,At Bus Stop outside Donnelly's,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
3520,Wybone,South Gyle Crescent,Opposite Gyle News,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
3521,Wybone,South Gyle Crescent,Outside Loyds TSB,Yes,NB,0.00,0.00,West,Drum Brae/Gyle,
3522,Wybone,South Gyle Broadway,Opposite old brewery building,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
3523,Wybone,South Gyle Access,At enrence to School car park,Yes,SB,0.00,0.00,West,Drum Brae/Gyle,
3524,Wybone,South Gyle Crescent,Opposite Flassches Yard,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
3525,Derby Auto Slimline,Greenbank Drive,Opposite nursery at 101,Yes,EB,0.00,0.00,South West,Fountainbridge/Craiglockhart,
3526,Derby Auto Slimline,Henderson Terrace,Opposite number 9,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
3527,Derby Auto Slimline,Main Street Ratho,At bus shelter outside 84,Yes,EB,0.00,0.00,South West,Pentland Hills,
3528,Derby Auto Slimline,Wilkieston Road Ratho,At bus stop outside 18,Yes,EB,0.00,0.00,South West,Pentland Hills,
3529,Derby Auto Slimline,Main Street Ratho,At bus stop outside 73,No,WB,0.00,0.00,South West,Pentland Hills,
3530,Derby Auto Slimline,Dalmahoy Road,At bus stop outside 5,Yes,SB,0.00,0.00,South West,Pentland Hills,
3531,Derby Standard,Colinton Road,Outside Tesco Central,Yes,EB,0.00,0.00,South,Meadows/Morningside,
3532,Derby Slimline,Harlaw Resevoir,Outside Harlaw House,No,SB,0.00,0.00,South West,Pentland Hills,
3533,Wybone,Calder Road,Opposite 350 at bus stop,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
3534,Derby Auto Slimline,A 71,At bus stop outside Hermiston House,Yes,EB,0.00,0.00,South West,Pentland Hills,
3535,Half Edinburgh,Bavelaw Road,At bus terminus first shelter,No,WB,0.00,0.00,South West,Pentland Hills,
3536,Neopolitan,Bavelaw Road,At bus stop,Yes,NB,0.00,0.00,South West,Pentland Hills,
3537,Half Edinburgh,Bavelaw Road,,,NB,0.00,0.00,South West,Pentland Hills,
3538,Derby Slimline,Bavelaw Road,Outside 55,No,SB,0.00,0.00,South West,Pentland Hills,16/08/2011
3539,Half Edinburgh,Bavelaw Road,Opposite 10,No,SB,0.00,0.00,South West,Pentland Hills,
3541,Neopolitan,"Main Street, Balerno",By Benches opposite Coachhouse,No,NB,0.00,0.00,South West,Pentland Hills,
3542,Derby Standard,"Main Street, Balerno",On corner of Malleny Arms,Yes,SB,0.00,0.00,South West,Pentland Hills,
3543,Derby Standard,"Main Street, Balerno",Outside Take away,Yes,SB,0.00,0.00,South West,Pentland Hills,
3544,Derby Standard,"Main Street, Balerno",aAt footpath leading to bus stop,Yes,NB,0.00,0.00,South West,Pentland Hills,
3545,Neopolitan,"Main Street, Balerno",Outside Balerno Community centre,Yes,NB,0.00,0.00,South West,Pentland Hills,
3546,Neopolitan,"Main Street, Balerno",At steps leading to Scotmid,No,NB,0.00,0.00,South West,Pentland Hills,
3547,Half Edinburgh,Deanpark Brae,Outside Bank opposte Scotmid,No,EB,0.00,0.00,South West,Pentland Hills,
3548,Derby Auto Slimline,Bridge Road,At bus stop on bridge over river,Yes,NB,0.00,0.00,South West,Pentland Hills,
3549,Half Edinburgh,Bridge Road,Opposit South entrance to School,Yes,NB,0.00,0.00,South West,Pentland Hills,
3550,Derby Slimline,Lanark Road West,At bus stop,Yes,EB,0.00,0.00,South West,Pentland Hills,
3551,Derby Slimline,Lanark Road West,At bus stop outside 344,Yes,EB,0.00,0.00,South West,Pentland Hills,
3552,Derby Slimline,Lanark Road West,At bus stop outside park,Yes,NB,0.00,0.00,South West,Pentland Hills,
3553,Routemaster,Portobello Promenade,Within new garden with pillars,No,EB,0.00,0.00,East,Portobello/Craigmillar,
3554,Derby Standard Green,Lochend Park,At entrance to Park,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
3555,Derby Slimline,Strathearn Place,At bus sheter opposite Cardinals House 38,Yes,EB,0.00,0.00,South,Meadows/Morningside,
3556,Derby Slimline,Inchview terrace,Outside 72 at Bus Shelter,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
3557,Derby Standard Green,Lochend Park,,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
3558,Derby Standard,Pennywell Road,Outside School,Yes,NB,0.00,0.00,North,Forth,
3559,Derby Standard,Pilrig Street,Opposite 60,Yes,EB,0.00,0.00,CC,Leith Walk,
3561,Derby Standard,Nicolson Street,At entrance to Park,Yes,NB,0.00,0.00,South,Southside/Newington,
3562,Derby Slimline,Nicolson Square,Within park at North Gate,Yes,EB,0.00,0.00,South,Southside/Newington,
3563,Derby Slimline,Nicolson Square,Within Park at benches,Yes,EB,0.00,0.00,South,Southside/Newington,
3564,Derby Standard Green,Threepmuir Resevoir,In car park,No,NB,0.00,0.00,South West,Pentland Hills,
3565,Derby Double Slimline,"Elm Row, Leith Walk",Outside 46,Yes,SB,0.00,0.00,CC,Leith Walk,
3566,Derby Double Slimline,Leith Walk,Outside 378,Yes,SB,0.00,0.00,CC,Leith Walk,
3567,Derby Double Slimline,Leith Walk,Outside 363,Yes,SB,0.00,0.00,CC,Leith Walk,
3568,Derby Double Slimline,Leith Walk,Outside 253,Yes,SB,0.00,0.00,CC,Leith Walk,
3569,Derby Double Slimline,Leith Walk,Outside 276,Yes,SB,0.00,0.00,CC,Leith Walk,
3570,Derby Auto Slimline,Duke Street,Opposite 33,Yes,WB,0.00,0.00,CC,Leith,
3571,Amberol,Kirkgate Leith,Outside old Woolworths,No,NB,0.00,0.00,CC,Leith,
3572,Brunel,Kirkgate Leith,"Outside 42, Shoezone",No,EB,0.00,0.00,CC,Leith,
3573,Derby Auto Slimline,Great Junction Street,Outside tesco,Yes,EB,0.00,0.00,CC,Leith,
3574,Derby Auto Slimline,Leith Walk,Outside 34,Yes,NB,0.00,0.00,CC,Leith,
3575,Derby Standard,Drumbrae Drive,At Bus Terminus,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3576,Derby Standard Green,Leith Links,Between 2  benches,,,0.00,0.00,CC,Leith,
3577,Derby Standard Green,Victoria Park,By Notice board,,,0.00,0.00,North,Forth,09/04/2011
3578,Derby Standard Green,Victoria Park,,,,0.00,0.00,North,Forth,09/04/2011
3579,Derby Standard Green,Victoria Park,By fence at gate,,,0.00,0.00,North,Forth,09/04/2011
3580,Derby Standard Green,Victoria Park,,,,0.00,0.00,North,Forth,09/04/2011
3581,Derby Standard Green,VP,,,,0.00,0.00,North,Forth,09/04/2011
3582,Derby Standard Green,Victoria Park,,,,0.00,0.00,North,Forth,09/04/2011
3583,Derby Standard Green,Victoria Park,,,,0.00,0.00,North,Forth,09/04/2011
3584,Derby Standard Green,Victoria Park,,,,0.00,0.00,North,Forth,09/04/2011
3585,Derby Standard Green,Victoria Park,,,,0.00,0.00,North,Forth,09/04/2011
3586,Derby Standard Green,Victoria Park,,,,0.00,0.00,North,Forth,09/04/2011
3587,Derby Standard Green,Victoria Park,By notice Board,,,0.00,0.00,North,Forth,09/04/2011
3588,Derby Standard Green,Inverleith Park,,,,0.00,0.00,North,Inverleith,
3590,Derby Standard Green,Inverleith Park,,,,0.00,0.00,North,Inverleith,
3591,Derby Standard Green,Inverleith Park,,,,0.00,0.00,North,Inverleith,
3592,Derby Standard Green,Inverleith Park,,,,0.00,0.00,North,Inverleith,
3593,Derby Standard Green,VP,,,,0.00,0.00,North,Inverleith,
3594,Derby Standard Green,IP,,,,0.00,0.00,North,Inverleith,
3595,Derby Standard Green,Inverleith Park,,,,0.00,0.00,North,Inverleith,
3596,Derby Standard Green,Inverleith Park,,,,0.00,0.00,North,Inverleith,
3597,Derby Standard Green,Inverleith,,,,0.00,0.00,North,Inverleith,
3598,Derby Standard Green,IP,Fit to hard standing,,,0.00,0.00,North,Inverleith,
3599,Derby Standard Green,Starbank Park,By noticeboard,,,0.00,0.00,North,Forth,17/04/2011
3600,Derby Standard Green,Starbank Park,,,,0.00,0.00,North,Forth,
3601,Derby Standard Green,Starbank Park,Check with TFM possibly bag,,,0.00,0.00,North,Forth,17/04/2011
3602,Derby Standard Green,Granton Crescent Park,At entrance to play area,,,0.00,0.00,North,Forth,10/05/2011
3603,Derby Standard Green,West Pilton Park,From george v,,,0.00,0.00,North,Forth,23/04/2011
3604,Derby Standard Green,West pilton park,from george v,,,0.00,0.00,North,Forth,23/04/2011
3605,Derby Standard,Gypsy Brae,Swop,,,0.00,0.00,North,Forth,
3606,Derby Standard Green,Gypsy Brae,,,,0.00,0.00,North,Forth,10/05/2011
3607,Derby Standard Green,Gypsy Brae,,,,0.00,0.00,North,Forth,10/05/2011
3608,Derby Standard,Gypsy Brae,,,,0.00,0.00,North,Forth,
3609,Derby Standard Green,Linear Park/Millenium,,,,0.00,0.00,North,Forth,11/05/2011
3610,Derby Standard Green,Linear Park/Millenium,,,,0.00,0.00,North,Forth,11/05/2011
3611,Derby Standard Green,Linear Park/Millenium,,,,0.00,0.00,North,Forth,11/05/2011
3612,Derby Standard Green,Linear Park/Millenium,,,,0.00,0.00,North,Forth,11/05/2011
3613,Derby Standard Green,Linear Park/Millenium,,,,0.00,0.00,North,Forth,11/05/2011
3614,Derby Standard Green,Linear Park/Millenium,,,,0.00,0.00,North,Forth,11/05/2011
3615,Derby Standard Green,Ravelston Park,,,,0.00,0.00,North,Inverleith,21/07/2011
3616,Derby Standard Green,Ravelston Park,At woodland entrance,,,0.00,0.00,North,Inverleith,21/07/2011
3617,Derby Standard Green,Ravelston Park,At woodland entrance,,,0.00,0.00,North,Inverleith,21/07/2011
3618,Derby Standard Green,Ravelston Park,,,,0.00,0.00,North,Inverleith,21/07/2011
3619,Derby Standard Green,Ravelston Park,At park entrance,,,0.00,0.00,North,Inverleith,21/07/2011
3620,Barnsley,Easter Drylaw,,,,0.00,0.00,North,Inverleith,
3621,Derby Standard Green,Easter Drylaw Park,,,,0.00,0.00,North,Inverleith,
3622,Derby Standard Green,Orchard Park South,At entrance,,,0.00,0.00,North,Inverleith,
3623,Derby Standard Green,Orchard Park north,At entrance,,,0.00,0.00,North,Inverleith,
3624,Derby Standard Green,orchard Park North,at entrance,,,0.00,0.00,North,Inverleith,
3625,Derby Standard Green,Replace,George V,,,0.00,0.00,North,Inverleith,18/04/2011
3626,Derby Standard Green,George V,Within play area,,,0.00,0.00,North,Inverleith,18/04/2011
3627,Derby Standard Green,George V,,,,0.00,0.00,North,Inverleith,18/04/2011
3628,Derby Standard Green,George v,Swop inside gate,,,0.00,0.00,North,Inverleith,18/04/2011
3629,Derby Standard Green,George V,At benches,,,0.00,0.00,North,Inverleith,18/04/2011
3630,Derby Standard Green,George V,NEW SITE WALK ?,,,0.00,0.00,North,Inverleith,18/04/2011
3631,Derby Standard Green,George V,Between benches walk ?,,,0.00,0.00,North,Inverleith,18/04/2011
3632,Derby Standard Green,Rocheid Path,inside gate,,,0.00,0.00,North,Inverleith,
3633,Derby Standard Green,Rocheid Path,At new footbridge,,,0.00,0.00,North,Inverleith,18/06/2012
3634,Topsy,Chalmers Street,Outside Dental Hospital,Yes,SB,0.00,0.00,South,Meadows/Morningside,
3635,Derby Standard,Davidsons Mains Park,By bench,,,0.00,0.00,West,Almond,
3636,Derby Standard,Davidsons Mains Park,,,,0.00,0.00,West,Almond,
3637,Derby Standard,Davidsons Mains Park,,,,0.00,0.00,West,Almond,
3638,Derby Standard,Davidsons Mains Park,,,,0.00,0.00,West,Almond,
3639,Derby Standard,Davidsons Mains Park,,,,0.00,0.00,West,Almond,
3640,Routemaster,Davidsons Mains Park,,,,0.00,0.00,West,Almond,
3641,Derby Auto Slimline,Davidsons Mains Park,,,,0.00,0.00,West,Almond,
3642,Derby Standard,Davidsons Mains Park,,,,0.00,0.00,West,Almond,
3643,Derby Standard,Coates Crescent,Within Park,Yes,EB,0.00,0.00,CC,CC,
3644,Derby Standard,Coates Crescent,Within Park,Yes,WB,0.00,0.00,CC,CC,
3645,Derby Auto Slimline,Holyrood Road,At bus stop outside Hotel,Yes,EB,0.00,0.00,CC,CC,
3646,Derby Standard,Murryburn Road,On grass area opposite offices,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
3647,Derby Auto Slimline,Murryburn Road,At bus stop for Plaza,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3648,Derby Auto Slimline,Murryburn Road,At bus stop for Plaza,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3649,Neopolitan,Longstone Road,Opposite prison club at bus stop,No,NB,0.00,0.00,South West,Sighthill/Gorgie,
3650,Topsy,Longstone Road,At bus stop outside,No,EB,0.00,0.00,South West,Sighthill/Gorgie,
3651,Derby Slimline,Circus Lane,Outside St Vincent Bar,Yes,WB,0.00,0.00,CC,CC,
3652,Wybone,Crewe Road South,At bus stop outside number 95,No,NB,0.00,0.00,North,Inverleith,
3653,Derby Auto Slimline,Lothian Road,Outside Shakespear,Yes,SB,0.00,0.00,CC,CC,
3654,Derby Auto Slimline,Main Street Ratho,Outside Library,Yes,EB,0.00,0.00,South West,Pentland Hills,
3655,Derby Standard,Craigmount Brae,By bottle banks at Mid Yoken,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
3656,Derby Slimline,Saughtonhall Road,At temporary bus stop,Yes,SB,0.00,0.00,West,Corstorphine/Murrayfield,
3657,Derby Slimline,Strathearn Place,At bus stop outside Cardinals House,Yes,WB,0.00,0.00,South,Meadows/Morningside,
3658,Derby Standard,Murryburn Road,At bus stop outside Plaza,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3659,Wybone,Queenseferry Street,Outside 31,Yes,SB,0.00,0.00,CC,CC,
3660,Wybone,Lynedoch Place,Outside 3,Yes,NB,0.00,0.00,CC,CC,
3661,Wybone,Queensferry Street,Outside Mathers,Yes,NB,0.00,0.00,CC,CC,
3664,Wybone,Queensferry Street,At bus stop opposite 25 Learmonth Terrace,Yes,WB,0.00,0.00,North,Inverleith,
3665,Wybone,Queensferry Road,Outside Dunedin House,Yes,WB,0.00,0.00,North,Inverleith,
3666,Wybone,Queensferry Street,Outside No. 2 Seaforth Terrace,Yes,SB,0.00,0.00,North,Inverleith,
3667,Derby Standard,Queensferry Road,Outside No. 192 Hendersons buildings,No,EB,0.00,0.00,North,Inverleith,
3668,Derby Standard,Queensferry Road,Opposite No. 182,No,WB,0.00,0.00,West,Corstorphine/Murrayfield,
3669,Wybone,Queensferry Road,Opposite No. 10 Hillview,Yes,WB,0.00,0.00,North,Inverleith,
3670,Wybone,Ingils Green Road,Opposite B&Q at bus stop,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3671,Derby Auto Slimline,Longstone Road,At bus stop opposite 1 Longstone Terrace,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3672,Wybone,Haymarket Terrace,Outside 32,Yes,EB,0.00,0.00,CC,CC,
3673,Derby Slimline,West Coates,Outside 2 Hampton Terrace,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
3674,Wybone,Roseburn Terrace,Outside 2,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
3675,Wybone,Roseburn Terrace,Outside 24,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
3676,Wybone,Corstorphine Road,Outside number 16,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
3677,Wybone,Haymarket Terrace,Outside 72,Yes,EB,0.00,0.00,CC,CC,
3678,Wybone,Westfield Road,Outside Distillery,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3679,Wybone,Westfield Road,Outside Carnies,Yes,EB,0.00,0.00,South West,Sighthill/Gorgie,
3680,Derby Slimline,Firhill Crescent,Outside Community Centre,Yes,SB,0.00,0.00,South West,Colinton/Fairmilehead,
3681,Derby Slimline,Firhill Crescent,Opposite Greenlaw Hedge,Yes,WB,0.00,0.00,South West,Colinton/Fairmilehead,
3682,Wybone,Roseburn Terrace,Outside 17,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,11/05/2011
3683,Wybone,Queensferry Road,Opposite No 499,Yes,NB,0.00,0.00,West,Almond,
3684,Derby Slimline,Queensferry Road,Opposite Parkgrove Street,Yes,EB,0.00,0.00,West,Almond,
3685,Wybone,Johnsburn Road,Bus stop before Cllayhills Grove,Yes,WB,0.00,0.00,South West,Pentland Hills,
3686,Wybone,Queensferry Road,at bus stop 246260,Yes,WB,0.00,0.00,North,Inverleith,
3687,Derby Auto Slimline,Queensferry Road,at bus stop 246290,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3688,Wybone,Queensferry Road,At junction of Clermiston Road,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3689,Derby Slimline,Queensferry Road,At bus stop outside 463,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3690,Wybone,Queensferry Road,At bus stop outside 495,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
3691,Wybone,Hillhouse Road,Outside 22,Yes,EB,0.00,0.00,North,Inverleith,
3692,Wybone,Hillview,Outside 15,Yes,EB,0.00,0.00,North,Inverleith,
3693,Wybone,Queensferry RoaD,Bus stop opposite Stewart Melvill's,Yes,EB,0.00,0.00,North,Inverleith,
3694,Wybone,Queensferry Road,Outside 17 Learnmounth Terrace,Yes,EB,0.00,0.00,North,Inverleith,
3695,Wybone,Queensferry Road,Opposite No 6  Drumsheugh Place,Yes,EB,0.00,0.00,CC,CC,
3696,Wybone,Queensferry Road,Outside Esso garage,Yes,WB,0.00,0.00,North,Inverleith,
3697,Wybone,Queensferry Road,Outside 7 Buckingham Terrace,Yes,WB,0.00,0.00,North,Inverleith,
3698,Wybone,Queensferry Road,Outside 32 Buckingham Terrace,Yes,WB,0.00,0.00,North,Inverleith,
3699,Wybone,Queensferry Road,Outside 17  Hillview,Yes,WB,0.00,0.00,North,Inverleith,
3700,Wybone,South Maybury Road,Outside 11,Yes,NB,0.00,0.00,West,Drum Brae/Gyle,
3701,Wybone,Maybury Road,At bus stop heading North,Yes,NB,0.00,0.00,West,Almond,
3702,Wybone,Maybury Road,By bus stop at Walkway,Yes,NB,0.00,0.00,West,Drum Brae/Gyle,
3703,Wybone,South Maybury Road,Opposite No. at bus stop,Yes,SB,0.00,0.00,West,Drum Brae/Gyle,
3704,Wybone,Queensferry Road,Opposite Braehead Avenue,Yes,NB,0.00,0.00,West,Almond,
3705,Wybone,Queensferry Road,Opposite Cramond brig,Yes,NB,0.00,0.00,West,Almond,
3706,Wybone,A90,At bus stop after Kirkliston flyover,Yes,NB,0.00,0.00,West,Almond,
3707,Wybone,A90,At Glebe underpass,Yes,WB,0.00,0.00,West,Almond,
3708,Wybone,A90,At Glebe Underpass,Yes,EB,0.00,0.00,West,Almond,
3709,Derby Auto Slimline,Queensferry Road,At bus stop outside 616,Yes,EB,0.00,0.00,West,Almond,
3710,Wybone,Maybury Road,Halfway towards Barnton Roundabout,Yes,NB,0.00,0.00,West,Almond,
3711,Wybone,Maybury Road South,20 meters south of east craigs,Yes,SB,0.00,0.00,West,Drum Brae/Gyle,
3713,Derby Slimline,Drum Brae South,Opposite Scotmid,Yes,NB,0.00,0.00,West,Drum Brae/Gyle,
3714,Derby Slimline,Drum Brae North,Outside 23,Yes,SB,0.00,0.00,West,Drum Brae/Gyle,
3715,Derbt Slimline,Drum Brae South,Outside 84,Yes,SB,0.00,0.00,West,Drum Brae/Gyle,
3716,Derby Slimline,Calder Park,Outside Taste of China,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3717,Derby Slimline,Calder Park,Outside Supermarket,Yes,WB,0.00,0.00,South West,Sighthill/Gorgie,
3718,Wybone,Calder Gardens,At bus stop outside 81,Yes,SB,0.00,0.00,South West,Sighthill/Gorgie,
